StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,user_id,Q1796,Q1762,MFSQ1,MFSQ2,MFSQ3,MFSQ4,MFSQ5,MFSQ6,MFSQ7,MFSQ8,MFSQ9,MFSQ10,MFSQ11,MFSQ12,MFSQ13,MFSQ14,MFSQ15,MFSQ16,attention_check.1,MFSQ17,MFSQ18,MFSQ19,MFSQ20,MFSQ21,MFSQ22,MFSQ23,MFSQ24,MFSQ25,MFSQ26,MFSQ27,MFSQ28,MFSQ29,MFSQ30,MFSQ31,MFSQ32,attention_check.2,BIG5_1,BIG5_2,BIG5_3,BIG5_4,BIG5_5,BIG5_6,BIG5_7,BIG5_8,BIG5_9,BIG5_10,BIG5_11,BIG5_12,BIG5_13,BIG5_14,BIG5_15,BIG5_16,BIG5_17,BIG5_18,BIG5_19,BIG5_20,BIG5_21,BIG5_22,BIG5_23,BIG5_24,BIG5_25,BIG5_26,BIG5_27,BIG5_28,BIG5_29,BIG5_30,BIG5_31,BIG5_32,BIG5_33,BIG5_34,BIG5_35,BIG5_36,BIG5_37,BIG5_38,BIG5_39,BIG5_40,BIG5_41,BIG5_42,BIG5_43,BIG5_44,BIG5_45,BIG5_46,BIG5_47,BIG5_48,BIG5_49,BIG5_50,BIG5_51,BIG5_52,BIG5_53,BIG5_54,BIG5_55,BIG5_56,BIG5_57,BIG5_58,BIG5_59,BIG5_60,sex,age_4,race_ethnicity,education,ReligionRaised,ReligionNow,Religiosity,Spirituality,AttendChurch,ReligiousActivity,meditation,RelationshipStatus,Income,Major,YearOfEducation,EmploymentStatus,Political_Party,HumanMind,Optimize,republican,democrat,independent,conservative,liberal,POWER,SELF-DIRECTION,ACHIEVEMENT,HEDONISM,STIMULATION,UNIVERSALISM,attention_check.3,BENEVOLENCE,TRADITION,CONFORMITY,SECURITY,MC_Lying,MC_Assassin,MC_Torture,MC_Murder,MC_Stealing,MC_Steril,FS1,EC1,PT1,EC2,FS2,PD1,FS3,PT2,EC3,PD2,PT3,FS4,PD3,EC4,PT4,FS5,PD4,EC5,PD5,EC6,PT5,EC7,FS6,attention_check.4,PD6,PT6,FS7,PD7,PT7,SNS1,SNS2,SNS3,SNS4,SNS5,SNS6,SNS7,SNS8,Berlin1,Berlin2,Berlin3,Berlin4,GRiPS_1,GRiPS_2,GRiPS_3,GRiPS_4,GRiPS_5,GRiPS_6,GRiPS_7,GRiPS_8,Q1797,Q1802_1,Q1802_2,Q1802_3,Q1802_4,Q1802_5,Q1802_6,Q1802_7,SC0,completion code,batch
5/7/20 09:32,5/7/20 09:39,0,199.127.56.83,100,421,1,5/7/20 09:39,R_3RmwAaYIdjaNafq,,,,,36.10079956,-115.1364975,anonymous,EN,118lrzKt,i used the best option for the patient,1,3,4,2,3,4,2,4,4,3,1,4,5,3,4,2,3,1,3,2,3,4,2,4,2,3,4,1,3,4,3,2,3,4,1,3,2,4,3,4,3,2,4,3,3,4,3,2,4,4,3,4,2,3,4,2,4,4,3,2,3,4,3,4,2,3,4,2,3,4,3,3,4,3,2,4,3,2,3,4,3,2,3,4,3,2,4,3,4,3,2,3,4,3,3,1,29,2,3,1,1,4,3,6,6,6,2,76000,nursing,19,19,2,1,0,5,2,4,6,3,5,4,6,7,4,6,1,5,4,4,7,0,0,0,0,0,0,1,3,2,0,3,1,1,2,1,3,3,2,0,2,3,3,2,2,1,1,4,2,1,1,3,3,2,1,3,5,3,5,6,4,5,4,6,40,25,45,40,4,3,2,3,3,4,2,3,,7,1,1,7,1,7,7,512,R_3RmwAaYIdjaNafq,4
5/7/20 09:37,5/7/20 09:46,0,68.119.43.1,100,544,1,5/7/20 09:46,R_23gxIOgAPVxG44p,,,,,35.75320435,-81.32640076,anonymous,EN,1DCucwKw,"depended on how the outcomes weighed out, if the cure was high I would tr and take it ",1,5,5,4,3,1,0,4,5,3,2,0,5,5,4,5,0,1,4,5,3,2,1,5,4,5,2,0,1,2,1,2,2,2,1,2,5,1,3,1,1,5,1,5,5,1,1,4,2,4,4,1,1,4,5,4,1,1,4,1,1,5,2,4,1,4,5,4,5,5,1,1,5,1,5,4,4,5,3,1,2,1,1,2,1,3,5,5,1,1,4,4,2,2,5,2,41,2,2,11,11,1,3,1,1,1,2,35000,business,14,clerical-manufactring,1,1,0,1,7,1,1,7,2,8,6,7,7,8,1,7,0,0,7,1,1,1,0,1,0,2,4,4,4,4,2,4,4,4,2,4,4,2,4,4,4,2,4,2,4,4,4,4,1,1,4,4,2,4,4,4,6,6,5,5,2,5,22,25,35,25,4,4,4,3,3,3,4,4,everything went fine,7,1,1,7,1,7,7,607,R_23gxIOgAPVxG44p,4
5/7/20 09:38,5/7/20 09:48,0,181.214.96.249,100,590,1,5/7/20 09:48,R_3RmamcEb9zK466f,,,,,41.84829712,-87.65170288,anonymous,EN,JkUNFQdh,very interesting,1,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,1,4,3,4,3,3,3,4,3,4,3,4,3,4,3,3,4,1,4,3,4,3,4,4,4,4,4,3,4,4,4,3,3,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,3,3,3,2,34,2,4,1,1,3,3,5,5,5,3,75000,mth,18,manager,1,0,1,4,6,5,5,6,6,5,4,6,4,6,0,4,5,6,5,1,1,1,1,1,1,3,2,1,2,3,2,1,2,2,2,3,1,2,1,2,3,2,1,1,2,3,2,3,0,2,3,3,2,3,5,4,5,4,5,4,2,4,10,25,50,15,4,4,4,4,3,4,4,4,nicec,7,7,7,7,7,7,7,559,R_3RmamcEb9zK466f,4
5/7/20 09:25,5/7/20 09:48,0,155.186.102.84,100,1405,1,5/7/20 09:48,R_1DIjQW541qQpO4o,,,,,34.24229431,-117.2747955,anonymous,EN,A19BZSL0, making decisions in the  situation,1,4,3,4,3,3,3,4,3,3,4,4,3,3,4,4,3,1,3,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,1,3,3,4,3,4,3,4,3,3,3,3,4,3,4,3,3,4,4,3,3,4,4,3,3,4,3,4,3,3,4,4,3,4,3,3,4,3,3,4,4,3,3,4,3,4,3,3,4,4,3,4,3,4,3,3,3,4,4,3,4,1,36,3,3,1,1,2,2,5,5,5,3,45000,BSC,16,MANAGER,1,0,1,1,6,2,7,4,7,5,6,6,5,7,1,5,4,6,5,1,1,0,0,0,0,3,2,1,2,3,2,1,2,3,2,2,1,2,1,1,3,2,1,2,3,2,3,2,1,3,2,2,3,2,4,4,5,4,4,5,3,5,300,3,6,25,3,4,3,4,3,3,4,4,NO,4,5,5,4,5,4,5,532,R_1DIjQW541qQpO4o,4
5/7/20 09:28,5/7/20 10:02,0,209.54.47.203,100,2065,1,5/7/20 10:02,R_CjNuDqO2dj1dvLb,,,,,36.18829346,-95.98600006,anonymous,EN,7niGWddX,I was open to choosing the option that had more of blue that can cure the patient.,1,5,5,5,5,3,1,5,5,4,4,4,5,5,3,5,5,1,5,5,5,5,5,5,3,5,4,5,5,3,0,4,5,5,1,4,5,1,5,5,5,5,1,5,5,1,1,5,1,5,5,4,5,1,5,3,1,1,5,1,1,5,1,5,2,3,5,5,1,5,1,1,5,1,4,5,1,5,5,1,2,1,1,5,1,1,5,5,1,1,3,5,1,1,5,2,35,1,3,1,1,3,4,5,6,5,3,52000,Economics,16,Real Estate and Project Manager,1,1,1,1,5,1,1,6,4,8,6,5,7,8,1,8,8,8,8,0,2,1,1,0,0,3,4,4,4,1,0,0,4,4,1,4,3,4,0,2,3,1,0,0,4,3,4,3,1,0,4,4,2,4,6,6,6,6,6,6,6,6,1,10,12,20,4,5,4,3,4,4,4,4,Nil,7,1,1,7,1,7,7,645,R_CjNuDqO2dj1dvLb,4
5/7/20 09:52,5/7/20 10:03,0,208.192.16.211,100,666,1,5/7/20 10:03,R_2aCXNdcjXrqKlS1,,,,,39.73840332,-75.66560364,anonymous,EN,qKCIfZvE,good,1,5,5,5,4,5,5,5,5,5,4,5,4,5,4,5,4,1,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,4,5,4,3,4,5,4,3,3,4,5,4,3,4,5,4,3,2,3,4,5,4,3,2,3,4,3,4,5,4,3,2,3,4,5,3,4,5,4,3,2,3,4,5,3,4,5,4,3,2,3,4,5,3,4,5,4,3,4,1,57,2,3,1,1,1,3,4,3,5,3,2000,bsc,4,manager,1,0,1,2,6,2,6,2,7,7,7,7,7,7,1,7,7,7,7,1,0,1,1,1,0,3,3,1,1,3,3,1,3,3,3,3,1,1,1,1,3,3,1,1,3,3,3,3,1,3,3,3,3,3,5,5,5,5,5,5,2,5,200,50,70,5,4,5,4,3,3,4,5,4,good,5,6,7,6,5,6,7,572,R_2aCXNdcjXrqKlS1,4
5/7/20 09:24,5/7/20 10:11,0,207.44.32.7,100,2860,1,5/7/20 10:11,R_12GdxAspfUG5mkC,,,,,40.7888031,-76.56230164,anonymous,EN,mUHLW03m,"to the best of my ability, honestly",1,4,3,2,3,3,0,3,4,2,3,3,4,3,4,3,4,1,4,3,3,4,3,4,4,3,3,4,4,4,5,3,3,4,1,1,4,2,1,4,1,4,2,2,3,4,2,4,3,2,5,2,4,4,3,4,2,2,3,4,4,3,2,1,4,4,4,4,5,4,4,2,4,5,2,2,4,5,4,4,2,2,1,1,4,3,4,4,4,4,2,2,1,2,3,2,45,2,2,1,1,2,2,1,3,1,3,52000,business,14,full time Assistant,1,1,0,1,7,4,1,6,2,3,2,3,2,2,1,4,4,3,4,0,0,0,0,0,0,1,3,3,3,2,3,1,3,3,3,3,2,2,3,1,0,3,3,4,2,3,3,1,1,3,3,2,3,2,3,5,5,5,5,5,5,4,20,25,50,10,1,2,2,1,2,1,1,2,Thank you,7,1,1,7,1,7,7,510,R_12GdxAspfUG5mkC,4
5/7/20 09:26,5/7/20 10:13,0,196.17.66.63,100,2828,1,5/7/20 10:13,R_1Or9LHvcXsmWfy8,,,,,34.05439758,-118.2440033,anonymous,EN,NSVWjdmP,SENTENCE,1,4,5,4,5,4,3,5,4,5,4,4,5,5,4,5,4,1,4,5,4,5,3,4,4,3,4,3,4,5,4,3,4,4,1,4,5,4,5,4,5,4,5,4,4,5,4,5,4,5,4,5,4,4,5,4,5,4,5,4,5,4,4,5,4,5,4,5,4,5,4,4,5,4,5,4,5,5,4,5,4,5,4,5,4,5,4,5,4,4,5,4,5,4,5,1,30,3,3,1,1,3,3,5,6,5,3,80000,COMPUTER SCIENCE,18,IT,1,1,1,6,7,6,5,6,7,6,7,6,7,7,1,7,6,7,6,0,0,1,0,0,0,3,2,1,2,3,3,2,3,3,2,3,1,0,1,1,4,3,0,1,4,3,4,3,0,3,2,3,4,3,5,4,5,4,5,5,3,5,500,30,35,30,4,5,4,5,4,5,4,5,GOOD,6,5,6,7,6,5,6,596,R_1Or9LHvcXsmWfy8,4
5/7/20 10:13,5/7/20 10:22,0,162.243.246.160,100,537,1,5/7/20 10:22,R_RE5jSIG3Bbka48x,,,,,40.73080444,-73.99749756,anonymous,EN,rhvhqMRJ,carefully,1,4,4,5,4,4,5,4,5,5,5,4,4,4,5,5,4,1,4,4,4,4,1,5,4,5,5,5,4,5,4,4,5,5,1,5,5,1,5,1,5,5,1,5,5,1,1,5,1,5,1,1,5,1,5,5,1,1,5,1,2,5,1,5,2,1,5,5,2,5,4,1,5,1,5,5,1,5,4,1,5,1,2,2,2,1,5,4,2,1,5,4,2,2,5,1,32,2,3,1,1,3,3,4,4,5,1,50000,IT,16,IT,1,0,0,6,1,4,6,2,7,6,6,2,7,2,1,6,6,7,6,0,0,0,0,0,0,1,4,3,4,3,3,0,3,3,1,4,1,0,3,3,1,2,4,1,2,3,4,3,1,0,3,4,3,3,3,3,3,3,4,5,4,4,10,25,20,10,5,5,5,5,5,5,5,5,,7,1,1,7,1,7,7,620,R_RE5jSIG3Bbka48x,4
5/7/20 10:16,5/7/20 10:24,0,147.92.105.112,100,451,1,5/7/20 10:24,R_2eOnPP2DrgTkkko,,,,,42.21960449,-83.604599,anonymous,EN,OoOlVuyy,I would never choose the orange one if it had a much higher chance of occurring than gray or blue,1,5,5,0,0,0,0,5,5,2,0,0,5,5,3,1,0,1,5,5,1,1,0,5,5,3,1,0,0,4,4,0,0,0,1,5,4,4,5,1,5,3,4,4,5,1,2,3,2,4,2,2,2,2,5,4,2,4,5,1,2,4,4,4,1,2,4,2,1,5,1,3,3,1,4,5,2,3,4,1,5,2,4,5,1,1,4,2,2,1,5,4,2,2,4,2,29,4,3,5,7,1,1,1,1,6,3,45000,communication,16,"real estate, sales associate",1,0,0,1,7,1,1,7,1,7,2,6,8,8,1,6,4,1,3,1,0,0,0,1,0,4,3,2,3,4,3,4,4,4,1,4,4,3,4,3,0,2,3,3,3,3,3,4,1,3,3,4,3,2,3,5,5,4,6,6,6,6,25,30,25,20,5,4,4,4,5,4,5,5,,7,1,1,7,1,7,7,531,R_2eOnPP2DrgTkkko,4
5/7/20 10:14,5/7/20 10:33,0,96.57.65.98,100,1130,1,5/7/20 10:33,R_3IbpumL8u707Rr6,,,,,40.82249451,-73.20349884,anonymous,EN,pRiwJ7lm,I wanted to avoid the risk ( orange bar ),1,4,4,3,2,3,0,5,4,3,3,3,5,5,3,3,1,1,4,5,3,3,3,5,5,5,4,4,3,4,0,3,3,4,1,4,5,1,4,3,4,4,1,4,4,2,4,4,3,5,5,4,5,3,4,4,3,1,4,1,2,1,1,4,1,2,4,4,2,4,2,3,5,3,4,4,5,5,4,1,2,3,1,4,1,2,4,4,2,1,3,2,2,3,5,1,38,2,3,1,1,2,2,1,1,1,3,50000,Psychology,17,Full time Warehouse Manager,3,0,0,4,4,7,4,4,5,6,7,7,7,8,1,6,6,6,7,1,0,1,0,0,1,3,3,3,3,3,3,0,3,3,1,3,3,2,3,3,3,1,3,1,3,2,3,3,1,1,2,3,1,3,5,5,5,5,6,6,6,6,50,30,20,50,4,4,4,3,4,4,4,4,All worked fine.  Everything was clear. TY,7,1,1,7,1,7,7,578,R_3IbpumL8u707Rr6,4
5/7/20 10:29,5/7/20 10:36,0,76.180.67.64,100,444,1,5/7/20 10:36,R_2U4JpHADnGIOV81,,,,,42.92970276,-78.74340057,anonymous,EN,GfGYC6a7,I tried to ratio the cure to worsening and nothing happening and base it on that,1,3,4,0,1,0,0,5,3,3,0,0,4,5,1,1,0,1,4,5,1,1,0,5,5,1,0,0,0,2,5,0,2,0,1,5,2,1,5,2,5,5,1,5,5,1,2,5,1,4,1,3,3,1,3,4,2,1,5,1,1,1,2,5,1,1,5,3,1,5,2,2,5,1,4,5,2,5,5,1,5,2,1,5,3,1,4,5,1,1,5,3,4,1,4,1,31,2,3,11,8,1,1,1,1,4,1,43000,marketing/CE,17,sports data analysis,1,0,0,1,7,3,1,7,0,7,4,3,8,8,1,5,2,0,3,0,1,0,0,1,0,1,0,2,1,4,0,4,4,1,0,4,4,0,1,3,4,0,2,0,0,2,0,4,1,0,3,4,0,2,6,6,6,6,5,6,5,6,25,30,20,4,5,5,5,4,5,4,5,5,,7,1,1,7,1,7,7,501,R_2U4JpHADnGIOV81,4
5/7/20 10:29,5/7/20 10:40,0,196.17.67.63,100,703,1,5/7/20 10:40,R_3iUasyrgGHAB7Rd,,,,,34.05439758,-118.2440033,anonymous,EN,thyqekKG,saw the picture,1,4,3,5,3,4,3,5,3,4,3,5,3,4,3,5,2,1,4,3,5,2,5,3,4,3,5,4,3,5,4,3,5,4,1,4,3,5,4,5,3,4,3,5,4,5,3,4,3,5,4,5,3,5,3,4,3,5,4,5,3,4,3,5,4,5,3,4,3,5,4,5,3,4,3,5,4,5,3,4,5,3,4,3,5,4,5,4,3,5,3,4,3,5,4,2,28,2,4,1,1,3,4,5,5,4,3,100000,computer science,14,IT,2,1,1,5,4,6,5,3,6,8,5,7,6,6,1,6,5,7,6,1,1,2,1,1,2,2,4,1,2,1,3,2,4,2,1,3,2,0,1,2,4,3,0,2,3,2,3,2,1,3,2,4,3,4,5,4,6,4,5,4,1,4,60,25,12,20,4,3,5,4,5,3,4,5,nice task,6,5,7,4,6,5,7,578,R_3iUasyrgGHAB7Rd,4
5/7/20 10:20,5/7/20 10:41,0,69.245.30.177,100,1275,1,5/7/20 10:41,R_3NVzx2eJyoqoxwb,,,,,36.07110596,-86.71959686,anonymous,EN,Cn35dU00,"I selected ""no treatment"" unless the chances of improving were higher than the chances or worsening.",1,4,5,1,1,5,0,4,5,1,1,1,4,4,3,1,0,1,4,5,0,3,1,5,4,5,3,0,2,1,5,2,3,1,1,2,4,2,4,2,2,5,4,4,5,2,2,4,4,5,4,2,5,4,5,1,4,4,2,2,2,4,2,2,1,5,2,4,2,5,4,4,4,4,4,4,4,4,4,1,2,2,2,2,2,4,4,4,4,1,4,4,4,4,5,1,29,2,3,1,7,1,2,2,1,6,2,15000,Electrical Engineering,18,Self Employed Writer,1,0,0,1,6,5,1,6,1,8,3,5,5,8,1,5,2,4,7,1,0,0,0,1,0,3,3,3,3,3,3,0,3,3,4,3,4,3,3,1,3,3,3,1,1,3,3,3,1,1,3,3,1,3,4,5,5,5,6,5,5,6,25,25,20,8,4,4,4,4,2,2,4,4,,7,1,1,7,1,7,7,537,R_3NVzx2eJyoqoxwb,4
5/7/20 10:34,5/7/20 10:51,0,73.189.183.209,100,1058,1,5/7/20 10:51,R_3HOhAaZx0sUBGbp,,,,,37.31770325,-121.9380035,anonymous,EN,dxBvcmlX,"i picked the option that eventually led to a cure, which is more desirable than nothing imporving.",1,5,5,0,1,0,0,5,5,0,1,0,5,5,0,1,0,1,5,5,1,4,0,5,5,5,0,4,0,0,0,2,5,0,1,2,1,1,5,2,4,4,1,5,5,4,5,5,1,4,2,4,5,4,5,1,2,1,5,5,1,1,4,5,1,5,3,5,4,5,1,5,5,1,3,1,5,4,5,1,1,5,1,5,5,4,4,5,1,4,2,1,4,1,4,1,36,7,3,1,8,1,1,1,1,1,3,145000,software engineering,bachelor's degree,software engineer,3,0,0,1,3,7,1,7,1,7,8,4,8,8,1,5,4,0,5,1,2,2,2,2,2,0,0,4,1,0,0,0,4,3,0,4,0,0,1,4,0,0,2,1,1,3,4,0,1,0,4,0,0,4,6,6,6,6,6,5,6,6,25,30,20,20,5,5,5,5,5,4,5,5,everything was great,7,1,1,7,1,7,7,470,R_3HOhAaZx0sUBGbp,4
5/7/20 10:43,5/7/20 10:59,0,68.118.97.173,100,977,1,5/7/20 10:59,R_3qOTiA7sap39FK6,,,,,34.76660156,-84.98480225,anonymous,EN,JsItZzmK,Not taking much risk of patient getting worse.,1,5,5,0,1,1,0,5,5,1,0,3,5,5,1,5,0,1,5,5,1,1,3,5,5,0,3,0,0,5,3,1,4,1,1,4,4,1,5,1,4,5,1,5,5,1,1,5,1,5,4,1,5,1,5,4,1,1,5,1,1,3,1,5,1,3,4,5,1,5,1,1,5,1,5,5,2,5,5,1,4,1,1,5,4,3,5,5,1,1,4,4,1,1,5,2,47,2,2,10,10,1,3,2,5,6,1,16000,no college,12,self employed,1,1,0,1,7,4,1,7,3,8,4,4,3,8,1,7,2,1,4,0,1,0,0,0,0,0,3,4,4,2,0,2,4,3,0,4,4,2,4,2,1,0,4,0,3,4,3,2,1,0,3,2,0,3,2,4,4,4,5,4,5,5,20,30,12,10,1,1,1,1,1,1,1,1,"All good, thank you.",7,1,1,7,1,7,7,551,R_3qOTiA7sap39FK6,4
5/7/20 10:38,5/7/20 11:00,0,107.181.168.9,100,1327,1,5/7/20 11:00,R_3qrQAodbp44ACQP,,,,,34.05490112,-118.2577972,anonymous,EN,jq1tFyPc,if 50% or more cured would choose the treatment,1,5,5,3,4,4,1,5,5,5,3,5,4,4,4,5,5,1,5,5,1,5,5,5,4,5,2,3,5,5,3,5,4,5,1,2,5,2,5,5,4,5,1,5,4,1,2,3,1,4,3,2,4,2,5,1,1,3,5,1,1,5,2,4,1,2,4,4,2,5,2,1,5,1,4,4,2,5,5,1,2,1,1,2,1,1,5,5,2,5,4,5,1,2,5,1,41,3,3,1,1,4,4,5,6,1,3,96540,Mathematics,17,self employed - driver,2,1,0,5,2,1,5,2,2,5,6,3,7,2,1,7,6,5,7,0,0,0,0,0,0,2,3,4,4,4,0,3,3,4,1,3,1,1,4,3,4,0,3,1,4,4,1,3,1,0,4,3,3,3,6,6,6,6,6,5,2,6,40,40,24,8,2,1,1,2,1,2,1,1,"Study flow is easy to follow. Also, all questions are very easy to understand. Thank you for letting me participate.",7,1,1,7,1,7,7,613,R_3qrQAodbp44ACQP,4
5/7/20 10:54,5/7/20 11:10,0,98.159.196.54,100,908,1,5/7/20 11:10,R_2RV6SzHw6KUViXc,,,,,34.61799622,-86.05619812,anonymous,EN,VJwB0vuA,i used my head,1,4,3,2,5,3,2,5,4,5,3,3,5,3,2,4,4,1,5,3,2,4,5,3,2,1,5,3,2,5,3,2,1,4,1,4,3,1,2,4,3,2,2,4,4,3,1,2,4,3,3,4,5,3,3,2,2,1,1,2,3,4,3,2,2,2,1,3,4,4,4,3,3,2,1,2,3,4,4,3,4,4,3,2,3,4,4,2,3,3,3,2,4,3,3,1,25,2,3,1,1,1,1,1,1,1,2,20000,business,12,cashier retail,2,1,0,7,1,7,7,1,5,4,5,4,7,1,1,8,4,1,5,2,1,2,1,2,0,3,2,0,2,4,3,3,4,3,2,4,2,0,1,0,2,1,4,2,3,4,3,2,1,2,4,3,4,3,4,5,4,3,4,6,4,2,50,1,11,25,4,3,2,3,4,4,5,3,ty,7,4,2,3,4,5,2,523,R_2RV6SzHw6KUViXc,4
5/7/20 11:05,5/7/20 11:15,0,172.220.168.145,100,612,1,5/7/20 11:15,R_5sUb2dU3jZPqssV,,,,,36.13589478,-81.15730286,anonymous,EN,zEvRSa7v,I made decisions by thinking that any treatment was better than no treatment.,1,5,4,0,0,0,0,0,0,0,0,0,4,5,0,0,0,1,4,5,2,2,0,5,4,2,1,1,1,0,4,1,4,0,1,4,4,2,2,2,1,4,1,2,4,1,1,4,2,4,4,1,4,2,4,4,1,1,4,2,2,4,2,3,2,4,4,4,3,4,2,3,4,2,4,3,4,4,2,2,2,2,2,2,2,4,4,4,2,2,4,4,2,4,4,2,46,2,3,1,8,1,1,1,1,3,3,40000,Business,14,full time employed - Office Manager,3,0,0,1,5,7,1,7,1,6,4,8,6,5,1,5,2,2,7,1,1,1,1,0,0,2,4,3,4,2,3,4,2,3,3,3,4,3,4,1,3,3,4,3,3,3,3,3,1,2,1,3,2,3,1,2,3,3,2,5,5,4,20,35,40,8,2,2,2,2,2,2,2,2,Everything worked just fine.,6,2,2,6,1,6,6,508,R_5sUb2dU3jZPqssV,4
5/7/20 11:08,5/7/20 11:18,0,68.111.170.82,100,627,1,5/7/20 11:18,R_Ocxvp0Rk7ypRKKJ,,,,,33.16610718,-117.0932007,anonymous,EN,z8K9N96c,If the chance for no change or positive change outweighed the negative change,1,5,5,1,1,0,0,5,5,3,1,1,5,5,2,4,0,1,5,5,2,2,1,3,3,5,1,2,0,2,5,2,1,1,1,1,5,2,2,3,1,5,3,1,4,3,2,4,3,3,5,5,4,3,3,1,1,4,2,2,3,4,2,2,3,4,5,3,4,3,3,1,3,3,3,1,3,5,3,3,3,1,1,2,3,5,5,4,3,3,2,3,2,3,3,1,28,2,3,11,11,1,1,1,1,3,2,40000,Comp Sci,16,Full Time Logistics Analyst,1,0,0,1,5,4,1,7,2,4,4,4,4,6,1,8,2,1,5,1,0,0,0,0,0,2,4,3,4,2,2,1,3,4,2,3,2,3,3,3,0,2,4,3,2,2,4,0,1,2,2,0,2,3,3,4,4,5,6,4,4,5,25,25,20,50,2,2,2,1,3,2,2,1,,6,1,1,6,1,6,6,511,R_Ocxvp0Rk7ypRKKJ,4
5/7/20 11:19,5/7/20 11:36,0,97.83.234.202,100,1039,1,5/7/20 11:36,R_3EXRkJjDYZUrCth,,,,,43.90010071,-91.2276001,anonymous,EN,gygfx4WM,"I was trying to pay attention to the amount of orange in the box and if it was higher than a certain amount, I would opt for no treatment. I did, however, change my mind a few times as to what I found tolerable.",1,4,4,0,1,1,0,3,5,1,1,0,5,5,1,1,0,1,3,4,1,2,0,5,3,3,2,1,2,0,2,2,1,0,1,1,4,2,2,1,1,5,2,2,5,4,3,4,4,4,5,2,4,4,5,1,1,4,2,1,5,4,2,2,1,5,4,4,5,5,2,1,4,4,5,1,4,4,3,1,1,2,2,1,1,3,5,4,4,1,2,3,2,2,4,2,27,2,2,1,8,1,1,1,1,1,2,11000,Biology,14,N/A,3,1,0,1,3,7,1,6,2,8,3,5,4,7,1,6,1,2,3,1,1,0,1,1,1,3,2,3,2,1,1,0,4,2,1,3,1,0,2,4,0,1,3,1,2,4,3,1,1,1,3,0,0,3,4,4,5,6,6,6,6,6,25,30,20,50,3,1,2,3,1,1,3,2,,7,1,1,7,1,7,7,492,R_3EXRkJjDYZUrCth,4
5/7/20 11:17,5/7/20 11:39,0,71.181.58.247,100,1332,1,5/7/20 11:39,R_2veTKIaD43W81Zv,,,,,30.43940735,-85.06199646,anonymous,EN,BemKc0pg,Conservatively,1,4,2,3,2,3,1,3,4,2,1,3,3,4,2,3,0,1,2,3,4,2,1,2,3,3,1,4,1,1,0,1,4,3,1,1,4,1,2,2,5,5,3,2,2,4,4,2,4,4,5,1,3,4,3,5,3,3,2,2,2,2,2,2,3,5,4,2,4,3,2,4,4,4,4,2,4,2,2,2,1,4,2,1,2,1,4,5,5,2,2,2,4,4,2,1,22,2,2,1,7,1,2,1,1,6,1,50000,N/A,12,N/A,2,1,0,6,2,5,7,4,6,7,6,6,6,6,1,6,4,3,5,1,2,2,2,0,0,3,3,4,3,4,1,4,3,3,1,4,4,3,2,4,4,1,3,1,3,3,3,4,1,1,4,4,1,3,4,4,4,5,4,4,2,5,10,30,20,50,4,2,2,2,4,2,4,2,,7,1,1,7,1,7,7,539,R_2veTKIaD43W81Zv,4
5/7/20 11:35,5/7/20 11:50,0,172.93.184.94,100,918,1,5/7/20 11:50,R_TckVprIyxUCAVFv,,,,,37.75100708,-97.8219986,anonymous,EN,iDUgyaRI,By deciding from the graph point of how much were ffected.,1,3,4,4,3,3,3,4,4,3,3,4,4,4,4,3,3,1,4,3,5,3,4,4,3,3,4,4,3,4,4,3,3,3,1,5,5,2,5,4,4,4,1,4,4,4,4,5,4,4,4,5,5,4,4,4,2,2,4,4,4,5,4,2,4,4,5,2,5,4,4,4,2,2,4,5,4,2,4,4,4,2,2,4,4,2,4,4,2,4,4,4,4,4,4,1,28,6,3,1,1,2,2,3,2,6,3,45000,Computer Science,16,Software Tester,3,1,0,4,3,7,1,7,8,8,8,3,7,8,1,7,7,8,8,0,0,0,0,0,0,3,3,2,1,2,2,2,3,3,2,3,1,2,1,1,3,2,2,1,2,4,4,3,1,3,1,3,3,3,4,4,6,6,5,4,3,5,40,30,45,20,4,5,4,4,5,4,5,5,Interesting task,7,1,1,7,1,7,7,575,R_TckVprIyxUCAVFv,4
